title,description,url
É #FAKE que governo Biden registra média de mortes por Covid superior à de Bolsonaro,Média de óbitos comparando os últimos 259 dias mostra que número é bem maior no Brasil. Proporção em relação à população faz com que índice seja ainda mais expressivo no país.,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/10/08/e-fake-que-governo-biden-registra-media-de-mortes-por-covid-superior-a-de-bolsonaro.ghtml
"É #FAKE que fotos de bebês com rabo, excesso de pelos e com braços e pernas a mais tenham relação com vacinação contra a Covid-19","Foto de bebê com rabo foi alterada digitalmente. Já as imagens das crianças com excesso de pelo e com braços e pernas a mais foram tiradas bem antes da pandemia e das vacinas contra Covid e estão relacionadas, na verdade, a condições genéticas raras. Fabricantes classificam mensagem como 'fake news'.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/10/08/e-fake-que-fotos-de-bebes-com-rabo-excesso-de-pelos-e-com-bracos-e-pernas-a-mais-tenham-relacao-com-vacinacao-contra-a-covid-19.ghtml
É #FAKE que quem não estiver com o passaporte sanitário não pode ser preso e conduzido ao fórum em SP,Tribunal de Justiça de São Paulo afirma que não existe qualquer norma que impeça a apresentação de presos sem comprovante de vacinação. PM de São Paulo também nega boato que circula nas redes.,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/10/06/e-fake-que-quem-nao-tiver-com-o-passaporte-sanitario-nao-pode-ser-preso-e-conduzido-ao-forum-em-sp.ghtml
É #FAKE que vídeo mostre mulheres sendo agredidas pela polícia após tentar fazer compras em shopping sem passaporte da vacina,"Elas participavam, na verdade, de protesto em Paris e entraram no estabelecimento com uma multidão de manifestantes. Diferentemente do que diz a mensagem falsa, local não exige certificado de vacinação. Pessoas denunciaram violência policial nas redes.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/10/05/e-fake-que-video-mostre-mulheres-sendo-agredidas-pela-policia-apos-tentar-fazer-compras-em-shopping-sem-passaporte-da-vacina.ghtml
É #FAKE que não vacinados contra a Covid-19 não conseguirão acessar smartphones,"Boato fala em recurso criado por Google, Samsung e Apple para barrar utilização de pessoas não imunizadas, o que não é verdade. As três empresas negam veementemente tal mensagem.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/10/04/e-fake-que-nao-vacinados-contra-a-covid-19-nao-conseguirao-acessar-smartphones.ghtml
É #FAKE que vacinas de RNA mensageiro provocam doenças autoimunes,Especialistas refutam vídeo com informações falsas que circula nas redes sociais.,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/10/01/e-fake-que-vacinas-de-rna-mensageiro-provocam-doencas-autoimunes.ghtml
É #FAKE que morte de jovem no RS esteja associada à vacina contra a Covid-19,"Hospital, família e Anvisa negam boato que circula nas redes.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/09/30/e-fake-que-morte-de-jovem-no-rs-esteja-associada-a-vacina-contra-a-covid-19.ghtml
É #FAKE que jovens têm morrido após receber vacina contra Covid-19 no Brasil,Mensagem compartilhada por Bolsonaro no WhatsApp e à qual 'O Globo' teve acesso espalha mentiras sobre os imunizantes utilizados no Brasil.,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/09/30/e-fake-que-jovens-tem-morrido-apos-receber-vacina-contra-covid-19-no-brasil.ghtml
É #FAKE que nova bula da vacina da Pfizer não recomenda imunização para menores de 16 anos,"Em junho, a Anvisa aprovou o uso da vacina em jovens de 12 a 15 anos. Bula deixa claro que imunizante pode ser usado em adolescentes dessa faixa etária.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/09/29/e-fake-que-nova-bula-da-vacina-da-pfizer-nao-recomenda-imunizacao-para-menores-de-16-anos.ghtml
É #FAKE cronograma de divulgação de cepas do novo coronavírus atribuído à OMS,"OMS afirma que a tabela é falsa. Site da entidade mostra que o rastreamento de variantes é feito de forma séria, científica e transparente, com vários parceiros globais. Outras organizações citadas na imagem também desmentem o boato, que já foi checado por diversas agências ao redor do mundo.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/09/28/e-fake-cronograma-de-divulgacao-de-cepas-do-novo-coronavirus-atribuido-a-oms.ghtml
